student_id,enrollment_date,course_id,age,total_modules,modules_completed,completed,last_session_date,dropout_type,max_gap_days,total_time_min,quizzes_taken,quiz_completion_pct,avg_quiz_score
S00951,2026-04-24,COURSE_101,20,10,5,0,2026-06-06,silent_dropout,10.0,196.0,5.0,50.0,59.2
S00952,2026-04-19,COURSE_101,28,10,8,0,2026-06-27,silent_dropout,11.0,595.0,8.0,80.0,59.375
S00953,2026-04-24,COURSE_101,40,10,10,1,2026-05-14,completer,2.0,1103.0,10.0,100.0,86.3
S00954,2026-01-19,COURSE_101,26,10,2,0,2026-01-23,explicit_dropout,2.0,25.0,2.0,20.0,50.0
S00955,2026-02-07,COURSE_101,23,10,10,1,2026-02-21,completer,1.0,1053.0,10.0,100.0,71.2
S00956,2026-05-02,COURSE_101,40,10,10,1,2026-05-27,completer,3.0,876.0,10.0,100.0,79.5
S00957,2026-05-15,COURSE_101,36,10,10,1,2026-06-05,completer,2.0,1041.0,10.0,100.0,81.5
S00958,2026-03-15,COURSE_101,43,10,10,1,2026-04-03,completer,2.0,998.0,10.0,100.0,71.2
S00959,2026-01-04,COURSE_101,19,10,10,1,2026-01-25,completer,3.0,803.0,10.0,100.0,84.7
S00960,2026-01-17,COURSE_101,34,10,7,0,2026-03-17,silent_dropout,14.0,309.0,7.0,70.0,71.0
S00961,2026-05-30,COURSE_101,23,10,10,1,2026-06-22,completer,3.0,1040.0,10.0,100.0,79.1
S00962,2026-03-06,COURSE_101,20,10,4,0,2026-04-07,silent_dropout,15.0,306.0,4.0,40.0,67.75
S00963,2026-02-06,COURSE_101,37,10,10,1,2026-02-24,completer,3.0,844.0,10.0,100.0,88.0
S00964,2026-05-09,COURSE_101,23,10,10,1,2026-05-29,completer,1.0,1176.0,10.0,100.0,87.1
S00965,2026-03-28,COURSE_101,38,10,10,1,2026-04-18,completer,3.0,922.0,10.0,100.0,90.2
S00966,2026-01-27,COURSE_101,22,10,10,1,2026-02-17,completer,3.0,900.0,10.0,100.0,82.8
S00967,2026-04-02,COURSE_101,31,10,8,0,2026-06-08,silent_dropout,13.0,530.0,8.0,80.0,59.875
S00968,2026-01-10,COURSE_101,41,10,10,1,2026-01-31,completer,3.0,835.0,10.0,100.0,88.7
S00969,2026-01-06,COURSE_101,40,10,5,0,2026-02-17,silent_dropout,16.0,265.0,5.0,50.0,73.4
S00970,2026-03-20,COURSE_101,20,10,10,1,2026-04-08,completer,2.0,1011.0,10.0,100.0,90.5
S00971,2026-05-05,COURSE_101,28,10,6,0,2026-06-28,silent_dropout,16.0,474.0,6.0,60.0,65.83333333333333
S00972,2026-05-25,COURSE_101,40,10,1,0,2026-05-27,explicit_dropout,0.0,5.0,1.0,10.0,71.0
S00973,2026-03-09,COURSE_101,26,10,2,0,2026-03-26,silent_dropout,9.0,88.0,2.0,20.0,68.0
S00974,2026-04-11,COURSE_101,22,10,10,1,2026-04-26,completer,2.0,966.0,10.0,100.0,77.4
S00975,2026-02-08,COURSE_101,33,10,10,1,2026-03-01,completer,2.0,682.0,10.0,100.0,76.4
S00976,2026-04-12,COURSE_101,26,10,10,1,2026-05-08,completer,3.0,1020.0,10.0,100.0,86.6
S00977,2026-02-10,COURSE_101,28,10,2,0,2026-02-27,silent_dropout,6.0,130.0,2.0,20.0,79.5
S00978,2026-02-13,COURSE_101,18,10,10,1,2026-03-05,completer,2.0,1067.0,10.0,100.0,85.6
S00979,2026-03-18,COURSE_101,29,10,10,1,2026-04-10,completer,3.0,963.0,10.0,100.0,64.3
S00980,2026-01-09,COURSE_101,33,10,5,0,2026-02-11,silent_dropout,7.0,391.0,5.0,50.0,81.2
S00981,2026-03-27,COURSE_101,18,10,10,1,2026-04-22,completer,3.0,1213.0,10.0,100.0,79.0
S00982,2026-05-20,COURSE_101,37,10,4,0,2026-06-21,silent_dropout,15.0,256.0,4.0,40.0,66.0
S00983,2026-02-17,COURSE_101,23,10,10,1,2026-03-10,completer,2.0,868.0,10.0,100.0,88.9
S00984,2026-01-04,COURSE_101,25,10,10,1,2026-01-24,completer,2.0,1182.0,10.0,100.0,92.5
S00985,2026-05-13,COURSE_101,23,10,6,0,2026-06-28,silent_dropout,9.0,387.0,6.0,60.0,63.5
S00986,2026-04-19,COURSE_101,30,10,10,1,2026-05-09,completer,3.0,943.0,10.0,100.0,84.7
S00987,2026-03-09,COURSE_101,37,10,6,0,2026-04-22,silent_dropout,12.0,439.0,6.0,60.0,59.333333333333336
S00988,2026-02-12,COURSE_101,34,10,10,1,2026-03-07,completer,2.0,975.0,10.0,100.0,82.2
S00989,2026-02-11,COURSE_101,20,10,10,1,2026-03-05,completer,3.0,829.0,10.0,100.0,72.9
S00990,2026-04-04,COURSE_101,36,10,7,0,2026-06-15,silent_dropout,16.0,529.0,7.0,70.0,74.28571428571429
S00991,2026-01-28,COURSE_101,33,10,3,0,2026-03-05,silent_dropout,16.0,157.0,3.0,30.0,82.33333333333333
S00992,2026-01-19,COURSE_101,34,10,7,0,2026-03-27,silent_dropout,16.0,345.0,7.0,70.0,63.42857142857143
S00993,2026-03-06,COURSE_101,38,10,10,1,2026-03-21,completer,2.0,961.0,10.0,100.0,89.2
S00994,2026-01-09,COURSE_101,39,10,7,0,2026-03-04,silent_dropout,11.0,238.0,7.0,70.0,57.714285714285715
S00995,2026-05-13,COURSE_101,30,10,10,1,2026-06-06,completer,3.0,916.0,10.0,100.0,77.5
S00996,2026-04-09,COURSE_101,44,10,10,1,2026-05-01,completer,3.0,741.0,10.0,100.0,76.4
S00997,2026-01-19,COURSE_101,33,10,2,0,2026-01-22,explicit_dropout,2.0,37.0,2.0,20.0,53.5
S00998,2026-01-09,COURSE_101,36,10,10,1,2026-02-01,completer,3.0,1163.0,10.0,100.0,81.3
S00999,2026-01-11,COURSE_101,24,10,2,0,2026-01-15,explicit_dropout,2.0,18.0,2.0,20.0,65.5
S01000,2026-05-17,COURSE_101,35,10,10,1,2026-06-13,completer,3.0,900.0,10.0,100.0,88.4
S01001,2026-03-23,COURSE_101,29,10,10,1,2026-04-13,completer,3.0,951.0,10.0,100.0,64.9
S01002,2026-04-04,COURSE_101,34,10,10,1,2026-04-26,completer,2.0,856.0,10.0,100.0,86.2
S01003,2026-04-20,COURSE_101,44,10,2,0,2026-04-23,explicit_dropout,2.0,22.0,2.0,20.0,59.5
S01004,2026-03-22,COURSE_101,39,10,4,0,2026-04-24,silent_dropout,11.0,241.0,4.0,40.0,73.25
S01005,2026-03-25,COURSE_101,38,10,5,0,2026-05-08,silent_dropout,15.0,254.0,5.0,50.0,71.6
S01006,2026-03-15,COURSE_101,39,10,8,0,2026-05-22,silent_dropout,15.0,694.0,8.0,80.0,65.625
S01007,2026-03-11,COURSE_101,22,10,2,0,2026-04-01,silent_dropout,11.0,115.0,2.0,20.0,77.5
S01008,2026-01-24,COURSE_101,21,10,2,0,2026-02-16,silent_dropout,13.0,127.0,2.0,20.0,80.5
S01009,2026-02-14,COURSE_101,43,10,10,1,2026-03-06,completer,2.0,1131.0,10.0,100.0,71.7
S01010,2026-05-20,COURSE_101,28,10,10,1,2026-06-12,completer,3.0,786.0,10.0,100.0,70.4
S01011,2026-05-18,COURSE_101,32,10,10,1,2026-06-12,completer,3.0,1138.0,10.0,100.0,68.1
S01012,2026-05-03,COURSE_101,27,10,2,0,2026-05-05,explicit_dropout,1.0,25.0,2.0,20.0,54.0
S01013,2026-02-18,COURSE_101,25,10,1,0,2026-02-20,explicit_dropout,0.0,6.0,1.0,10.0,60.0
S01014,2026-05-27,COURSE_101,19,10,10,1,2026-06-17,completer,3.0,714.0,10.0,100.0,90.5
S01015,2026-01-01,COURSE_101,42,10,3,0,2026-01-23,silent_dropout,7.0,159.0,3.0,30.0,80.33333333333333
S01016,2026-01-30,COURSE_101,32,10,1,0,2026-01-31,explicit_dropout,0.0,6.0,1.0,10.0,56.0
S01017,2026-04-06,COURSE_101,44,10,10,1,2026-04-27,completer,3.0,1075.0,10.0,100.0,84.2
S01018,2026-05-06,COURSE_101,43,10,7,0,2026-07-05,silent_dropout,15.0,283.0,7.0,70.0,74.28571428571429
S01019,2026-01-13,COURSE_101,26,10,1,0,2026-01-15,explicit_dropout,0.0,11.0,1.0,10.0,54.0
S01020,2026-02-06,COURSE_101,27,10,10,1,2026-02-23,completer,3.0,786.0,10.0,100.0,68.1
S01021,2026-05-05,COURSE_101,28,10,4,0,2026-06-05,silent_dropout,13.0,304.0,4.0,40.0,78.5
S01022,2026-04-01,COURSE_101,31,10,10,1,2026-04-22,completer,2.0,1222.0,10.0,100.0,87.9
S01023,2026-04-10,COURSE_101,36,10,2,0,2026-04-12,explicit_dropout,1.0,24.0,2.0,20.0,58.0
S01024,2026-04-20,COURSE_101,42,10,0,0,2026-04-20,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01025,2026-01-31,COURSE_101,26,10,1,0,2026-02-02,explicit_dropout,0.0,17.0,1.0,10.0,56.0
S01026,2026-05-02,COURSE_101,23,10,10,1,2026-05-20,completer,3.0,740.0,10.0,100.0,77.4
S01027,2026-04-29,COURSE_101,39,10,2,0,2026-05-03,explicit_dropout,2.0,25.0,2.0,20.0,65.5
S01028,2026-02-04,COURSE_101,37,10,5,0,2026-03-17,silent_dropout,12.0,290.0,5.0,50.0,73.2
S01029,2026-02-04,COURSE_101,37,10,10,1,2026-02-27,completer,2.0,1223.0,10.0,100.0,71.7
S01030,2026-01-13,COURSE_101,19,10,6,0,2026-03-08,silent_dropout,17.0,384.0,6.0,60.0,61.166666666666664
S01031,2026-05-07,COURSE_101,23,10,10,1,2026-05-28,completer,3.0,896.0,10.0,100.0,84.6
S01032,2026-01-07,COURSE_101,31,10,5,0,2026-02-24,silent_dropout,16.0,387.0,5.0,50.0,64.2
S01033,2026-04-04,COURSE_101,39,10,10,1,2026-04-21,completer,2.0,903.0,10.0,100.0,68.6
S01034,2026-03-19,COURSE_101,19,10,10,1,2026-04-07,completer,2.0,1045.0,10.0,100.0,86.4
S01035,2026-02-06,COURSE_101,38,10,10,1,2026-02-25,completer,3.0,722.0,10.0,100.0,86.8
S01036,2026-01-27,COURSE_101,40,10,2,0,2026-02-21,silent_dropout,16.0,114.0,2.0,20.0,62.5
S01037,2026-04-09,COURSE_101,27,10,10,1,2026-05-01,completer,2.0,923.0,10.0,100.0,90.8
S01038,2026-03-12,COURSE_101,37,10,7,0,2026-05-11,silent_dropout,12.0,477.0,7.0,70.0,77.28571428571429
S01039,2026-02-26,COURSE_101,40,10,10,1,2026-03-19,completer,3.0,838.0,10.0,100.0,81.7
S01040,2026-02-04,COURSE_101,34,10,10,1,2026-02-20,completer,2.0,954.0,10.0,100.0,80.1
S01041,2026-02-02,COURSE_101,25,10,10,1,2026-02-23,completer,2.0,1054.0,10.0,100.0,82.6
S01042,2026-05-06,COURSE_101,27,10,4,0,2026-06-18,silent_dropout,14.0,291.0,4.0,40.0,62.75
S01043,2026-02-13,COURSE_101,20,10,10,1,2026-03-06,completer,2.0,739.0,10.0,100.0,90.9
S01044,2026-03-06,COURSE_101,27,10,7,0,2026-05-01,silent_dropout,11.0,506.0,7.0,70.0,78.0
S01045,2026-04-08,COURSE_101,42,10,0,0,2026-04-08,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01046,2026-04-02,COURSE_101,39,10,6,0,2026-05-27,silent_dropout,16.0,466.0,6.0,60.0,70.0
S01047,2026-04-08,COURSE_101,39,10,10,1,2026-05-01,completer,3.0,1017.0,10.0,100.0,70.5
S01048,2026-04-16,COURSE_101,39,10,10,1,2026-05-08,completer,3.0,1167.0,10.0,100.0,70.3
S01049,2026-05-04,COURSE_101,18,10,2,0,2026-05-07,explicit_dropout,1.0,23.0,2.0,20.0,54.5
S01050,2026-05-21,COURSE_101,43,10,10,1,2026-06-13,completer,3.0,860.0,10.0,100.0,92.8
S01051,2026-01-01,COURSE_101,20,10,2,0,2026-01-03,explicit_dropout,1.0,13.0,2.0,20.0,47.5
S01052,2026-04-06,COURSE_101,18,10,10,1,2026-04-26,completer,2.0,946.0,10.0,100.0,77.8
S01053,2026-02-20,COURSE_101,29,10,1,0,2026-02-21,explicit_dropout,0.0,14.0,1.0,10.0,58.0
S01054,2026-03-04,COURSE_101,35,10,6,0,2026-04-19,silent_dropout,12.0,418.0,6.0,60.0,57.5
S01055,2026-02-19,COURSE_101,25,10,2,0,2026-02-22,explicit_dropout,2.0,22.0,2.0,20.0,53.5
S01056,2026-03-21,COURSE_101,36,10,10,1,2026-04-10,completer,2.0,1089.0,10.0,100.0,82.4
S01057,2026-04-18,COURSE_101,27,10,7,0,2026-06-20,silent_dropout,13.0,439.0,7.0,70.0,74.71428571428571
S01058,2026-02-10,COURSE_101,39,10,10,1,2026-02-28,completer,3.0,893.0,10.0,100.0,66.4
S01059,2026-01-29,COURSE_101,27,10,10,1,2026-02-22,completer,3.0,954.0,10.0,100.0,82.5
S01060,2026-05-15,COURSE_101,26,10,8,0,2026-07-24,silent_dropout,12.0,455.0,8.0,80.0,75.0
S01061,2026-04-25,COURSE_101,30,10,0,0,2026-04-25,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01062,2026-03-28,COURSE_101,28,10,2,0,2026-04-01,explicit_dropout,2.0,19.0,2.0,20.0,69.0
S01063,2026-04-08,COURSE_101,43,10,6,0,2026-05-24,silent_dropout,10.0,434.0,6.0,60.0,55.333333333333336
S01064,2026-01-10,COURSE_101,25,10,10,1,2026-01-30,completer,3.0,911.0,10.0,100.0,90.1
S01065,2026-04-17,COURSE_101,30,10,10,1,2026-05-04,completer,2.0,930.0,10.0,100.0,81.2
S01066,2026-01-17,COURSE_101,36,10,2,0,2026-02-03,silent_dropout,6.0,181.0,2.0,20.0,64.5
S01067,2026-03-24,COURSE_101,41,10,10,1,2026-04-10,completer,2.0,1051.0,10.0,100.0,85.8
S01068,2026-05-05,COURSE_101,23,10,10,1,2026-05-25,completer,2.0,852.0,10.0,100.0,71.0
S01069,2026-04-01,COURSE_101,25,10,10,1,2026-04-25,completer,3.0,963.0,10.0,100.0,86.2
S01070,2026-02-17,COURSE_101,27,10,10,1,2026-03-04,completer,1.0,909.0,10.0,100.0,80.4
S01071,2026-04-19,COURSE_101,26,10,10,1,2026-05-10,completer,3.0,938.0,10.0,100.0,87.9
S01072,2026-02-03,COURSE_101,44,10,10,1,2026-02-23,completer,3.0,885.0,10.0,100.0,88.1
S01073,2026-01-08,COURSE_101,41,10,10,1,2026-02-03,completer,3.0,859.0,10.0,100.0,91.1
S01074,2026-03-24,COURSE_101,31,10,10,1,2026-04-12,completer,3.0,710.0,10.0,100.0,86.2
S01075,2026-02-25,COURSE_101,23,10,1,0,2026-02-27,explicit_dropout,0.0,11.0,1.0,10.0,61.0
S01076,2026-02-12,COURSE_101,44,10,10,1,2026-03-06,completer,3.0,926.0,10.0,100.0,74.5
S01077,2026-01-25,COURSE_101,19,10,10,1,2026-02-20,completer,3.0,993.0,10.0,100.0,90.3
S01078,2026-05-16,COURSE_101,39,10,6,0,2026-07-14,silent_dropout,11.0,439.0,6.0,60.0,62.0
S01079,2026-01-02,COURSE_101,40,10,10,1,2026-01-22,completer,3.0,1017.0,10.0,100.0,72.2
S01080,2026-01-30,COURSE_101,41,10,2,0,2026-02-02,explicit_dropout,1.0,26.0,2.0,20.0,59.5
S01081,2026-05-28,COURSE_101,40,10,8,0,2026-07-27,silent_dropout,13.0,493.0,8.0,80.0,52.75
S01082,2026-03-25,COURSE_101,33,10,10,1,2026-04-17,completer,3.0,531.0,10.0,100.0,86.0
S01083,2026-01-28,COURSE_101,20,10,10,1,2026-02-21,completer,3.0,688.0,10.0,100.0,75.6
S01084,2026-05-28,COURSE_101,42,10,0,0,2026-05-28,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01085,2026-03-06,COURSE_101,18,10,1,0,2026-03-08,explicit_dropout,0.0,9.0,1.0,10.0,69.0
S01086,2026-01-13,COURSE_101,21,10,10,1,2026-01-26,completer,3.0,648.0,10.0,100.0,87.7
S01087,2026-01-31,COURSE_101,22,10,4,0,2026-03-12,silent_dropout,14.0,141.0,4.0,40.0,74.5
S01088,2026-01-19,COURSE_101,40,10,10,1,2026-02-14,completer,3.0,941.0,10.0,100.0,73.0
S01089,2026-02-27,COURSE_101,33,10,0,0,2026-02-27,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01090,2026-02-16,COURSE_101,25,10,10,1,2026-03-03,completer,2.0,822.0,10.0,100.0,75.5
S01091,2026-01-29,COURSE_101,19,10,1,0,2026-01-31,explicit_dropout,0.0,18.0,1.0,10.0,54.0
S01092,2026-03-12,COURSE_101,37,10,4,0,2026-04-24,silent_dropout,15.0,211.0,4.0,40.0,67.5
S01093,2026-05-03,COURSE_101,43,10,5,0,2026-06-12,silent_dropout,13.0,211.0,5.0,50.0,59.4
S01094,2026-05-29,COURSE_101,26,10,10,1,2026-06-23,completer,3.0,877.0,10.0,100.0,71.9
S01095,2026-01-15,COURSE_101,30,10,10,1,2026-02-03,completer,2.0,1158.0,10.0,100.0,70.6
S01096,2026-05-09,COURSE_101,22,10,10,1,2026-06-03,completer,3.0,1044.0,10.0,100.0,88.5
S01097,2026-03-22,COURSE_101,37,10,10,1,2026-04-11,completer,2.0,1009.0,10.0,100.0,69.5
S01098,2026-01-27,COURSE_101,34,10,10,1,2026-02-14,completer,2.0,865.0,10.0,100.0,86.7
S01099,2026-01-14,COURSE_101,41,10,6,0,2026-03-06,silent_dropout,11.0,313.0,6.0,60.0,70.5
S01100,2026-05-25,COURSE_101,44,10,10,1,2026-06-19,completer,3.0,992.0,10.0,100.0,81.6
S01101,2026-03-18,COURSE_101,39,10,10,1,2026-04-03,completer,2.0,1318.0,10.0,100.0,93.2
S01102,2026-04-10,COURSE_101,38,10,0,0,2026-04-10,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01103,2026-05-15,COURSE_101,19,10,1,0,2026-05-16,explicit_dropout,0.0,19.0,1.0,10.0,74.0
S01104,2026-04-03,COURSE_101,22,10,0,0,2026-04-03,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01105,2026-02-18,COURSE_101,19,10,0,0,2026-02-18,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01106,2026-04-12,COURSE_101,19,10,10,1,2026-05-02,completer,3.0,785.0,10.0,100.0,75.0
S01107,2026-02-15,COURSE_101,32,10,10,1,2026-03-05,completer,2.0,816.0,10.0,100.0,86.0
S01108,2026-04-02,COURSE_101,31,10,5,0,2026-05-07,silent_dropout,9.0,309.0,5.0,50.0,58.0
S01109,2026-02-14,COURSE_101,19,10,4,0,2026-03-19,silent_dropout,13.0,249.0,4.0,40.0,61.5
S01110,2026-04-07,COURSE_101,39,10,10,1,2026-04-27,completer,2.0,1241.0,10.0,100.0,88.1
S01111,2026-04-23,COURSE_101,28,10,5,0,2026-06-07,silent_dropout,14.0,383.0,5.0,50.0,63.4
S01112,2026-01-24,COURSE_101,35,10,10,1,2026-02-18,completer,3.0,810.0,10.0,100.0,88.9
S01113,2026-01-20,COURSE_101,38,10,10,1,2026-02-05,completer,3.0,1016.0,10.0,100.0,70.7
S01114,2026-03-10,COURSE_101,19,10,10,1,2026-04-03,completer,2.0,1051.0,10.0,100.0,69.8
S01115,2026-05-17,COURSE_101,19,10,5,0,2026-06-23,silent_dropout,8.0,388.0,5.0,50.0,76.2
S01116,2026-01-23,COURSE_101,40,10,8,0,2026-03-28,silent_dropout,12.0,453.0,8.0,80.0,57.125
S01117,2026-05-07,COURSE_101,25,10,10,1,2026-05-29,completer,3.0,991.0,10.0,100.0,70.0
S01118,2026-03-17,COURSE_101,25,10,1,0,2026-03-19,explicit_dropout,0.0,7.0,1.0,10.0,63.0
S01119,2026-03-26,COURSE_101,41,10,10,1,2026-04-18,completer,3.0,950.0,10.0,100.0,83.4
S01120,2026-02-04,COURSE_101,37,10,10,1,2026-02-27,completer,3.0,1100.0,10.0,100.0,72.7
S01121,2026-03-15,COURSE_101,24,10,1,0,2026-03-16,explicit_dropout,0.0,8.0,1.0,10.0,51.0
S01122,2026-01-07,COURSE_101,37,10,1,0,2026-01-08,explicit_dropout,0.0,12.0,1.0,10.0,68.0
S01123,2026-02-14,COURSE_101,31,10,1,0,2026-02-15,explicit_dropout,0.0,9.0,1.0,10.0,52.0
S01124,2026-05-03,COURSE_101,36,10,4,0,2026-06-04,silent_dropout,10.0,235.0,4.0,40.0,61.0
S01125,2026-01-07,COURSE_101,23,10,8,0,2026-03-12,silent_dropout,13.0,432.0,8.0,80.0,71.75
S01126,2026-03-22,COURSE_101,24,10,5,0,2026-05-07,silent_dropout,13.0,211.0,5.0,50.0,65.8
S01127,2026-03-22,COURSE_101,31,10,10,1,2026-04-13,completer,3.0,718.0,10.0,100.0,75.2
S01128,2026-05-14,COURSE_101,38,10,10,1,2026-05-30,completer,2.0,854.0,10.0,100.0,93.8
S01129,2026-04-25,COURSE_101,32,10,10,1,2026-05-14,completer,2.0,881.0,10.0,100.0,68.7
S01130,2026-03-21,COURSE_101,32,10,10,1,2026-04-10,completer,2.0,1134.0,10.0,100.0,85.9
S01131,2026-01-31,COURSE_101,36,10,8,0,2026-03-28,silent_dropout,10.0,412.0,8.0,80.0,54.875
S01132,2026-04-19,COURSE_101,32,10,10,1,2026-05-11,completer,2.0,1118.0,10.0,100.0,73.8
S01133,2026-02-09,COURSE_101,29,10,10,1,2026-03-02,completer,2.0,800.0,10.0,100.0,77.9
S01134,2026-04-10,COURSE_101,41,10,10,1,2026-05-02,completer,3.0,993.0,10.0,100.0,85.2
S01135,2026-04-17,COURSE_101,19,10,3,0,2026-05-15,silent_dropout,11.0,128.0,3.0,30.0,74.33333333333333
S01136,2026-04-21,COURSE_101,27,10,10,1,2026-05-14,completer,2.0,1114.0,10.0,100.0,89.2
S01137,2026-02-14,COURSE_101,24,10,2,0,2026-02-17,explicit_dropout,1.0,19.0,2.0,20.0,65.0
S01138,2026-05-12,COURSE_101,34,10,10,1,2026-05-30,completer,3.0,905.0,10.0,100.0,82.9
S01139,2026-04-02,COURSE_101,44,10,10,1,2026-04-25,completer,3.0,980.0,10.0,100.0,71.5
S01140,2026-02-12,COURSE_101,19,10,6,0,2026-04-04,silent_dropout,14.0,433.0,6.0,60.0,74.33333333333333
S01141,2026-03-13,COURSE_101,28,10,7,0,2026-05-11,silent_dropout,12.0,422.0,7.0,70.0,74.14285714285714
S01142,2026-03-23,COURSE_101,36,10,10,1,2026-04-16,completer,3.0,873.0,10.0,100.0,73.0
S01143,2026-01-06,COURSE_101,38,10,4,0,2026-02-11,silent_dropout,12.0,195.0,4.0,40.0,80.5
S01144,2026-04-28,COURSE_101,37,10,5,0,2026-06-02,silent_dropout,9.0,347.0,5.0,50.0,72.2
S01145,2026-05-09,COURSE_101,22,10,10,1,2026-06-02,completer,3.0,815.0,10.0,100.0,88.0
S01146,2026-01-14,COURSE_101,26,10,2,0,2026-01-17,explicit_dropout,1.0,18.0,2.0,20.0,68.5
S01147,2026-02-19,COURSE_101,39,10,2,0,2026-03-08,silent_dropout,11.0,46.0,2.0,20.0,67.0
S01148,2026-05-23,COURSE_101,34,10,4,0,2026-07-02,silent_dropout,12.0,361.0,4.0,40.0,56.25
S01149,2026-02-24,COURSE_101,31,10,0,0,2026-02-24,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01150,2026-03-14,COURSE_101,35,10,2,0,2026-03-17,explicit_dropout,1.0,27.0,2.0,20.0,64.5
S01151,2026-01-13,COURSE_101,19,10,2,0,2026-01-31,silent_dropout,8.0,64.0,2.0,20.0,65.0
S01152,2026-04-09,COURSE_101,29,10,6,0,2026-05-23,silent_dropout,11.0,452.0,6.0,60.0,69.83333333333333
S01153,2026-03-02,COURSE_101,21,10,8,0,2026-05-06,silent_dropout,14.0,410.0,8.0,80.0,69.375
S01154,2026-03-29,COURSE_101,24,10,2,0,2026-04-20,silent_dropout,12.0,122.0,2.0,20.0,65.0
S01155,2026-02-01,COURSE_101,29,10,4,0,2026-03-06,silent_dropout,11.0,245.0,4.0,40.0,58.0
S01156,2026-02-12,COURSE_101,26,10,3,0,2026-03-10,silent_dropout,9.0,202.0,3.0,30.0,80.0
S01157,2026-05-13,COURSE_101,40,10,10,1,2026-06-02,completer,3.0,997.0,10.0,100.0,84.3
S01158,2026-03-06,COURSE_101,29,10,1,0,2026-03-08,explicit_dropout,0.0,15.0,1.0,10.0,56.0
S01159,2026-05-19,COURSE_101,38,10,0,0,2026-05-19,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01160,2026-04-19,COURSE_101,27,10,10,1,2026-05-10,completer,3.0,958.0,10.0,100.0,75.9
S01161,2026-03-11,COURSE_101,28,10,7,0,2026-05-01,silent_dropout,12.0,417.0,7.0,70.0,67.42857142857143
S01162,2026-01-03,COURSE_101,27,10,10,1,2026-01-24,completer,2.0,1017.0,10.0,100.0,70.6
S01163,2026-03-25,COURSE_101,22,10,10,1,2026-04-18,completer,3.0,732.0,10.0,100.0,73.9
S01164,2026-02-18,COURSE_101,26,10,5,0,2026-04-04,silent_dropout,10.0,425.0,5.0,50.0,60.6
S01165,2026-02-28,COURSE_101,31,10,10,1,2026-03-18,completer,2.0,746.0,10.0,100.0,87.0
S01166,2026-03-08,COURSE_101,31,10,6,0,2026-04-29,silent_dropout,13.0,234.0,6.0,60.0,66.5
S01167,2026-05-24,COURSE_101,28,10,5,0,2026-07-04,silent_dropout,15.0,321.0,5.0,50.0,66.0
S01168,2026-01-03,COURSE_101,26,10,10,1,2026-01-28,completer,3.0,748.0,10.0,100.0,71.4
S01169,2026-01-20,COURSE_101,28,10,10,1,2026-02-08,completer,3.0,958.0,10.0,100.0,78.1
S01170,2026-02-21,COURSE_101,43,10,10,1,2026-03-15,completer,3.0,822.0,10.0,100.0,83.9
S01171,2026-02-09,COURSE_101,37,10,6,0,2026-03-27,silent_dropout,14.0,379.0,6.0,60.0,74.0
S01172,2026-03-06,COURSE_101,27,10,2,0,2026-03-09,explicit_dropout,2.0,33.0,2.0,20.0,71.5
S01173,2026-03-11,COURSE_101,35,10,8,0,2026-05-12,silent_dropout,11.0,445.0,8.0,80.0,66.25
S01174,2026-05-17,COURSE_101,27,10,10,1,2026-06-06,completer,3.0,715.0,10.0,100.0,72.2
S01175,2026-01-27,COURSE_101,32,10,3,0,2026-03-03,silent_dropout,16.0,221.0,3.0,30.0,72.66666666666667
S01176,2026-03-13,COURSE_101,37,10,10,1,2026-04-03,completer,2.0,1037.0,10.0,100.0,66.3
S01177,2026-05-28,COURSE_101,41,10,2,0,2026-06-21,silent_dropout,12.0,195.0,2.0,20.0,80.5
S01178,2026-04-21,COURSE_101,24,10,10,1,2026-05-11,completer,3.0,967.0,10.0,100.0,73.6
S01179,2026-04-17,COURSE_101,23,10,7,0,2026-06-09,silent_dropout,13.0,411.0,7.0,70.0,62.714285714285715
S01180,2026-01-06,COURSE_101,26,10,10,1,2026-01-27,completer,3.0,1047.0,10.0,100.0,86.0
S01181,2026-04-17,COURSE_101,31,10,1,0,2026-04-18,explicit_dropout,0.0,5.0,1.0,10.0,60.0
S01182,2026-05-29,COURSE_101,20,10,10,1,2026-06-19,completer,1.0,1199.0,10.0,100.0,82.0
S01183,2026-03-30,COURSE_101,25,10,5,0,2026-05-07,silent_dropout,8.0,324.0,5.0,50.0,80.0
S01184,2026-03-26,COURSE_101,37,10,0,0,2026-03-26,explicit_dropout,0.0,0.0,0.0,0.0,0.0
S01185,2026-05-29,COURSE_101,28,10,10,1,2026-06-19,completer,2.0,979.0,10.0,100.0,73.3
S01186,2026-01-31,COURSE_101,29,10,1,0,2026-02-02,explicit_dropout,0.0,11.0,1.0,10.0,74.0
S01187,2026-01-09,COURSE_101,37,10,6,0,2026-03-05,silent_dropout,16.0,468.0,6.0,60.0,76.5
